"Sales
 Rank",Segment,Make,Model,Category,Monthly Average,2024 YTD,2025 YTD,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25
20,PU/CC,Mazda,BT-50,Segment Market Share (Sales),5.57%,6.19%,6.34%,5.98%,5.57%,6.00%,5.37%,6.37%,6.57%,6.26%,6.03%,6.01%,5.96%,6.07%,6.31%,6.92%,6.47%,7.95%,6.74%,7.38%,7.84%,5.70%,6.74%,6.58%,5.59%,6.14%,5.47%
20,PU/CC,Mazda,BT-50,Above the Line Weighted Incentive,"$2,555,439","$18,400","$27,999,709",$0,$0,$0,$0,$0,$0,"$10,000","$8,400",$0,$0,$0,$0,"$91,719",$0,$0,$0,"$61,375","$4,560,180","$3,323,937","$3,622,448","$4,072,231","$5,036,134","$3,620,182","$3,703,221"
20,PU/CC,Mazda,BT-50,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PU/CC,Mazda,BT-50,High CPV,"$7,220","$1,600","$8,974",$0,$0,"$2,472",$0,$0,$0,"$2,000","$1,200",$0,$0,$0,$0,"$9,172",$0,$0,$0,"$7,672","$9,160","$9,160","$9,160","$9,160","$9,160","$9,160","$9,160"
20,PU/CC,Mazda,BT-50,Low CPV,"$2,784","$1,600","$2,535",$0,$0,"$2,252",$0,$0,$0,"$2,000","$1,200",$0,$0,$0,$0,"$7,672",$0,$0,$0,"$7,672","$1,500","$1,852","$1,852","$1,852","$1,852","$1,852","$1,852"
20,PU/CC,Mazda,BT-50,High RRP,"$74,064","$74,076","$74,095","$73,945","$73,945","$73,945","$73,945","$73,945","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095","$74,095"
20,PU/CC,Mazda,BT-50,Low RRP,"$35,782","$35,501","$36,400","$35,370","$35,370","$35,370","$35,370","$35,370","$35,520","$35,520","$35,520","$35,520","$35,520","$35,520","$35,520","$35,520","$35,520","$35,520","$35,520","$36,400","$36,400","$36,400","$36,400","$36,400","$36,400","$36,400","$36,400"
20,PU/CC,Mazda,BT-50,Total Media Spend,"$699,177","$4,364,624","$7,208,198","$2,523,095","$873,515","$87,546",$0,"$1,053,516","$1,038,708","$473,311","$27,613","$1,097,002","$203,963","$141,951","$328,560","$591,958","$301,110","$479,106","$351,107","$265,025","$607,790","$2,145,011","$232,588","$369,841","$1,807,589","$1,579,814","$200,540"
20,PU/CC,Mazda,BT-50,Non-Retail Media Spend,"$410,675","$1,629,474","$4,742,563","$2,523,095","$873,515","$87,546",$0,"$1,053,516","$548,345",$0,"$27,613",$0,$0,$0,$0,$0,$0,$0,$0,$0,"$500,917","$1,815,596","$187,133","$60,663","$1,485,188","$680,696","$12,370"
20,PU/CC,Mazda,BT-50,Retail Media Spend,"$288,503","$2,735,150","$2,465,635",$0,$0,$0,$0,$0,"$490,363","$473,311",$0,"$1,097,002","$203,963","$141,951","$328,560","$591,958","$301,110","$479,106","$351,107","$265,025","$106,873","$329,415","$45,455","$309,178","$322,401","$899,118","$188,170"
20,PU/CC,Mazda,BT-50,Share Of Spend (Segment),11.62%,8.04%,15.97%,20.00%,7.00%,0.80%,0.00%,10.30%,7.70%,2.70%,0.20%,6.70%,2.00%,1.50%,3.30%,6.10%,3.50%,4.70%,3.70%,4.30%,6.40%,15.60%,3.60%,3.10%,11.80%,10.70%,1.70%
20,PU/CC,Mazda,BT-50,Cost Per Sale,$749,$602,$928,"$2,791",$952,$83,$0,"$1,217","$1,038",$506,$34,"$1,181",$193,$182,$373,$638,$353,$497,$420,$304,$549,"$2,297",$257,$364,"$1,499","$1,793",$236
20,PU/CC,Mazda,BT-50,Metro FTA TV Media Spend,"$376,770","$2,099,949","$3,846,387","$1,808,207","$504,013",$663,$0,"$740,792","$395,097",$0,"$20,565","$645,004",$0,"$70,165","$228,326","$378,995","$157,458","$194,281","$52,525","$143,565","$316,085","$1,107,297","$16,319","$68,934","$1,209,415","$904,252","$80,520"
20,PU/CC,Mazda,BT-50,Outdoor Media Spend,"$84,927","$649,946","$1,297,572",$0,"$90,720",$0,$0,$0,"$304,355","$345,591",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$81,225","$359,027","$105,974","$60,663","$245,313","$445,370",$0
20,PU/CC,Mazda,BT-50,Regional FTA TV Media Spend,"$81,993","$466,746","$851,837","$281,043","$75,606",$0,$0,"$168,244","$107,149",$0,$0,"$123,417",$0,"$11,485","$56,451","$93,095","$90,725","$86,439","$22,336","$47,264","$91,142","$345,590",$0,"$15,319","$187,779","$135,888","$28,855"
20,PU/CC,Mazda,BT-50,Satellite TV Media Spend,"$49,796","$255,296","$466,925","$268,570","$88,204",$0,$0,"$144,480","$46,099",$0,"$7,048","$45,290",$0,"$8,057","$4,322","$72,882","$11,091","$18,495","$13,641","$17,730","$56,274","$244,727",$0,"$20,325","$84,148","$33,839","$9,882"
20,PU/CC,Mazda,BT-50,Metro Radio Media Spend,"$59,648","$530,822","$409,376","$84,292","$89,085","$61,080",$0,$0,"$106,341","$84,473",$0,"$169,422","$119,669","$26,503","$24,414","$36,196","$31,181","$90,607","$98,918","$20,469","$46,021","$60,830","$28,142","$116,962","$50,475","$33,491","$52,986"
20,PU/CC,Mazda,BT-50,Regional Radio Media Spend,"$46,044","$361,865","$336,101","$80,983","$25,887","$25,803",$0,$0,"$79,667","$43,247",$0,"$113,869","$84,294","$25,741","$15,047","$10,790","$10,655","$89,284","$163,687","$35,997","$17,043","$27,540","$82,153","$87,638","$30,459","$26,974","$28,297"
20,PU/CC,Mazda,BT-50,Model Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SUV Small < $45K,Mazda,CX-30,Sales,979,7885,7557,1110,1531,979,737,980,852,848,830,956,1211,1149,1059,1108,906,864,825,1004,1001,817,801,915,1084,1077,858
21,SUV Small < $45K,Mazda,CX-30,Segment Market Share (Sales),8.60%,9.58%,8.01%,10.39%,14.26%,9.90%,9.04%,10.00%,7.72%,7.82%,8.81%,9.23%,10.34%,11.41%,11.67%,11.67%,9.56%,7.99%,9.12%,9.63%,8.21%,6.70%,7.84%,7.71%,8.05%,9.38%,6.87%
21,SUV Small < $45K,Mazda,CX-30,Above the Line Weighted Incentive,"$629,608","$3,522,298","$5,374,721",$0,$0,"$155,289",$0,$0,$0,"$17,600","$1,032,814","$325,736","$536,418","$597,680","$1,012,051","$1,053,823","$783,095","$563,323","$510,004","$635,187","$1,018,687","$512,322","$566,498","$615,334","$796,027","$703,238","$527,429"
21,SUV Small < $45K,Mazda,CX-30,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SUV Small < $45K,Mazda,CX-30,High CPV,"$2,271","$1,683","$2,395",$0,$0,"$2,125",$0,$0,$0,$800,"$1,494","$1,494","$1,494","$1,494","$3,318","$3,818","$3,318","$2,318","$2,318","$2,318","$2,318","$2,318","$2,442","$2,442","$2,442","$2,442","$2,442"
21,SUV Small < $45K,Mazda,CX-30,Low CPV,"$2,210","$1,800","$2,411",$0,$0,"$2,020",$0,$0,$0,$0,"$1,200","$1,494","$1,494","$1,494","$3,318","$3,318","$2,318","$2,318","$2,318","$2,318",$0,$0,$0,$0,"$2,442","$2,442","$2,442"
21,SUV Small < $45K,Mazda,CX-30,High RRP,"$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710","$48,710"
21,SUV Small < $45K,Mazda,CX-30,Low RRP,"$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610","$30,610"
21,SUV Small < $45K,Mazda,CX-30,Total Media Spend,"$46,802","$476,335","$387,313",$0,$0,$0,$0,$0,"$18,784","$19,883",$0,"$87,752","$117,572","$77,928","$154,416","$97,287","$60,196","$60,356","$41,761","$56,465","$1,791","$48,566","$18,098","$76,579","$105,372","$36,216","$44,226"
21,SUV Small < $45K,Mazda,CX-30,Non-Retail Media Spend,"$5,711","$38,667","$45,716",$0,$0,$0,$0,$0,"$18,784","$19,883",$0,$0,$0,$0,$0,$0,$0,"$37,049","$15,635","$43,925","$1,791",$0,$0,$0,$0,$0,$0
21,SUV Small < $45K,Mazda,CX-30,Retail Media Spend,"$41,091","$437,668","$341,597",$0,$0,$0,$0,$0,$0,$0,$0,"$87,752","$117,572","$77,928","$154,416","$97,287","$60,196","$23,307","$26,126","$12,540",$0,"$48,566","$18,098","$76,579","$105,372","$36,216","$44,226"
21,SUV Small < $45K,Mazda,CX-30,Share Of Spend (Segment),2.41%,4.02%,3.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.30%,1.00%,0.00%,3.50%,6.10%,7.50%,11.30%,2.50%,2.20%,1.70%,2.50%,6.90%,0.10%,2.10%,1.80%,3.70%,3.60%,2.70%,2.60%
21,SUV Small < $45K,Mazda,CX-30,Cost Per Sale,$48,$60,$51,$0,$0,$0,$0,$0,$22,$23,$0,$92,$97,$68,$146,$88,$66,$70,$51,$56,$2,$59,$23,$84,$97,$34,$52
21,SUV Small < $45K,Mazda,CX-30,Metro FTA TV Media Spend,"$19,196","$186,896","$129,235",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$62,435","$124,461","$74,888","$30,822","$29,224","$9,644","$31,459","$1,286",$0,$0,"$31,502","$39,596","$10,473","$14,919"
21,SUV Small < $45K,Mazda,CX-30,Outdoor Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
21,SUV Small < $45K,Mazda,CX-30,Regional FTA TV Media Spend,"$4,888","$37,833","$32,793",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$12,371","$25,462","$14,233","$9,509","$17,872","$5,061","$9,497",$351,$0,$0,"$4,664","$9,457","$3,334","$5,490"
21,SUV Small < $45K,Mazda,CX-30,Satellite TV Media Spend,"$2,206","$7,615","$29,046",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$3,122","$4,493","$8,166","$2,515","$2,764","$2,840","$2,969",$154,$0,$0,"$5,955","$14,384","$1,757","$3,827"
21,SUV Small < $45K,Mazda,CX-30,Metro Radio Media Spend,"$13,226","$152,239","$132,216",$0,$0,$0,$0,$0,"$7,522","$14,086",$0,"$58,968","$71,663",$0,$0,$0,"$12,731","$7,525","$12,702","$4,053",$0,"$38,083","$13,468","$21,712","$26,632","$13,859","$14,409"
21,SUV Small < $45K,Mazda,CX-30,Regional Radio Media Spend,"$7,287","$91,752","$64,023",$0,$0,$0,$0,$0,"$11,262","$5,797",$0,"$28,784","$45,909",$0,$0,$0,"$4,619","$2,971","$11,514","$8,487",$0,"$10,483","$4,630","$12,746","$15,303","$6,793","$5,581"
21,SUV Small < $45K,Mazda,CX-30,Model Launch,,,,,,,,,,Facelift,,,,,,,,,,,,,,,,,
22,Small < $45K,Toyota,Corolla,Sales,1016,9763,7231,1274,957,935,1070,1119,1350,1027,1136,1364,1192,1486,1089,701,800,843,801,918,885,917,940,815,796,982,978
22,Small < $45K,Toyota,Corolla,Segment Market Share (Sales),24.29%,26.41%,26.49%,34.04%,26.04%,20.18%,28.23%,21.57%,28.50%,24.21%,24.98%,30.17%,24.83%,32.19%,25.20%,19.72%,22.55%,23.72%,24.38%,24.55%,28.87%,27.96%,30.14%,24.34%,19.68%,29.87%,28.65%
22,Small < $45K,Toyota,Corolla,Above the Line Weighted Incentive,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Small < $45K,Toyota,Corolla,High CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Low CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,High RRP,"$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427","$76,427"
22,Small < $45K,Toyota,Corolla,Low RRP,"$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270","$29,270"
22,Small < $45K,Toyota,Corolla,Total Media Spend,$11,$273,$0,$0,$0,$0,$0,$0,$0,$273,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Non-Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Retail Media Spend,$11,$273,$0,$0,$0,$0,$0,$0,$0,$273,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Share Of Spend (Segment),0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
22,Small < $45K,Toyota,Corolla,Cost Per Sale,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Metro FTA TV Media Spend,$11,$273,$0,$0,$0,$0,$0,$0,$0,$273,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Outdoor Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Regional FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Satellite TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Metro Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
22,Small < $45K,Toyota,Corolla,Model Launch,,,,,,,,,,,,,,,,,,,Facelift,,,,,,,,
23,SUV Medium < $60K,Subaru,Forester,Sales,839,6802,7061,1020,809,866,953,813,933,982,730,803,957,1064,520,555,688,649,740,757,886,840,462,617,1176,1248,1075
23,SUV Medium < $60K,Subaru,Forester,Segment Market Share (Sales),5.19%,5.87%,5.76%,7.18%,5.91%,6.56%,8.19%,7.25%,6.89%,6.23%,5.37%,5.42%,5.87%,7.05%,3.34%,3.78%,4.82%,4.85%,5.30%,5.54%,6.13%,5.22%,3.75%,4.29%,6.26%,7.31%,6.78%
23,SUV Medium < $60K,Subaru,Forester,Above the Line Weighted Incentive,"$949,063","$10,662,500","$2,904,486","$506,160","$386,080","$913,500","$403,596","$2,668,500","$2,871,000",$0,$0,"$1,330,100","$1,776,600","$2,016,300",$0,$0,"$357,750",$0,$0,"$826,560","$946,080","$951,840","$22,960","$70,258","$64,288","$22,501",$0
23,SUV Medium < $60K,Subaru,Forester,Retail Offer,,,,"Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing","Demonstrator;Servicing
 ***
 Limited Edition;Demonstrator;Servicing"
23,SUV Medium < $60K,Subaru,Forester,High CPV,"$1,502","$3,210",$880,$760,$760,"$1,500","$1,103","$4,500","$4,500",$0,$0,"$2,350","$2,350","$2,350",$0,$0,$750,$731,$731,"$1,440","$1,440","$1,440",$459,$459,$459,$459,$0
23,SUV Medium < $60K,Subaru,Forester,Low CPV,$807,"$1,415",$412,$760,$760,$564,"$1,096","$2,000","$2,000",$0,$0,"$2,350",$395,$330,$0,$0,$731,$731,$731,"$1,440",$241,$241,$241,$241,$241,$241,$0
23,SUV Medium < $60K,Subaru,Forester,High RRP,"$51,048","$50,140","$53,065","$49,340","$49,340","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$50,140","$55,990","$55,990","$55,990","$55,990"
23,SUV Medium < $60K,Subaru,Forester,Low RRP,"$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890","$37,890"
23,SUV Medium < $60K,Subaru,Forester,Total Media Spend,"$225,258","$152,696","$3,190,095","$309,783","$102,207","$182,153","$141,440",$0,$0,$0,$0,$0,$0,$0,"$152,696","$268,738","$450,604","$383,243","$225,242","$237,684","$166,553","$4,630","$75,149","$42,521","$140,033","$1,065,727","$1,457,798"
23,SUV Medium < $60K,Subaru,Forester,Non-Retail Media Spend,"$174,247","$150,722","$2,746,113","$309,783","$102,207","$182,153","$141,440",$0,$0,$0,$0,$0,$0,$0,"$150,722","$249,700","$144,103","$108,877","$46,820",$0,$0,$0,"$63,433","$31,334","$127,821","$1,065,727","$1,457,798"
23,SUV Medium < $60K,Subaru,Forester,Retail Media Spend,"$51,012","$1,974","$443,982",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,974","$19,038","$306,501","$274,366","$178,422","$237,684","$166,553","$4,630","$11,716","$11,187","$12,212",$0,$0
23,SUV Medium < $60K,Subaru,Forester,Share Of Spend (Segment),5.95%,0.60%,9.23%,5.60%,1.50%,4.10%,5.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.40%,9.70%,14.90%,10.00%,11.40%,10.80%,7.30%,0.10%,2.60%,1.10%,3.60%,15.70%,20.30%
23,SUV Medium < $60K,Subaru,Forester,Cost Per Sale,$268,$22,$452,$304,$126,$210,$148,$0,$0,$0,$0,$0,$0,$0,$294,$484,$655,$591,$304,$314,$188,$6,$163,$69,$119,$854,"$1,356"
23,SUV Medium < $60K,Subaru,Forester,Metro FTA TV Media Spend,"$171,834","$128,846","$2,377,049","$266,394","$84,659","$145,406","$109,338",$0,$0,$0,$0,$0,$0,$0,"$128,846","$222,249","$331,305","$292,094","$166,667","$187,745","$131,845",$0,$0,$0,"$95,770","$800,886","$1,160,803"
23,SUV Medium < $60K,Subaru,Forester,Outdoor Media Spend,"$13,234",$0,"$317,626",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$63,433","$31,334","$23,624","$112,790","$86,445"
23,SUV Medium < $60K,Subaru,Forester,Regional FTA TV Media Spend,"$36,641","$21,876","$412,217","$43,389","$17,548","$36,747","$32,102",$0,$0,$0,$0,$0,$0,$0,"$21,876","$46,489","$119,299","$91,149","$58,575","$49,939","$33,948",$0,$0,$0,"$8,427","$141,345","$178,558"
23,SUV Medium < $60K,Subaru,Forester,Satellite TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
23,SUV Medium < $60K,Subaru,Forester,Metro Radio Media Spend,"$3,549","$1,974","$83,203",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,974",$0,$0,$0,$0,$0,$760,"$4,630","$11,716","$11,187","$12,212","$10,706","$31,992"
23,SUV Medium < $60K,Subaru,Forester,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
23,SUV Medium < $60K,Subaru,Forester,Model Launch,,,,,,,,,,,Tech Change,Limited Edition,,,,Limited Edition,,,,,,,,,,New Model,
24,SUV Small < $45K,Toyota,Corolla Cross,Sales,711,5888,6735,553,617,732,594,690,748,647,1072,827,533,795,576,386,300,526,723,828,937,1031,1010,1084,363,448,1034
24,SUV Small < $45K,Toyota,Corolla Cross,Segment Market Share (Sales),6.24%,7.15%,7.14%,5.17%,5.75%,7.40%,7.29%,7.04%,6.78%,5.97%,11.38%,7.98%,4.55%,7.90%,6.35%,4.07%,3.17%,4.87%,7.99%,7.94%,7.69%,8.46%,9.88%,9.14%,2.70%,3.90%,8.27%
24,SUV Small < $45K,Toyota,Corolla Cross,Above the Line Weighted Incentive,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Retail Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,SUV Small < $45K,Toyota,Corolla Cross,High CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Low CPV,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,High RRP,"$50,150","$50,030","$50,390","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,030","$50,990","$50,990","$50,990"
24,SUV Small < $45K,Toyota,Corolla Cross,Low RRP,"$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980","$33,980"
24,SUV Small < $45K,Toyota,Corolla Cross,Total Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Non-Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Retail Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Share Of Spend (Segment),0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
24,SUV Small < $45K,Toyota,Corolla Cross,Cost Per Sale,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Metro FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Outdoor Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Regional FTA TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Satellite TV Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Metro Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
24,SUV Small < $45K,Toyota,Corolla Cross,Regional Radio Media Spend,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
