Month,Make,Model,Segment,Sales_Rank,Cash_Rate_Percent,Sales_Total,Segment_Share_Percent,Retail_Offer,Media_Spend_Total
Apr-24,Mercedes-Benz,C-Class,Medium > $60K,,4.35,0.0,0.00%,Limited Edition;Finance,$0
Apr-24,Mercedes-Benz,CLA-Class,Medium > $60K,,4.35,3.0,0.15%,Limited Edition;Finance,"$84,500"
Apr-24,Mercedes-Benz,CLE-Class Convertible,Sports > $90K,,4.35,0.0,0.00%,,$0
Apr-24,Mercedes-Benz,CLE-Class Coupe,Sports > $90K,,4.35,1.0,0.35%,,$0
Apr-24,Mercedes-Benz,CLS-Class,Large > $70K,,4.35,0.0,0.00%,,$0
Apr-24,Mercedes-Benz,E-Class,Large > $70K,,4.35,1.0,0.35%,Finance,"$6,024"
Apr-24,Mercedes-Benz,EQA,SUV Small > $45K,,4.35,73.0,2.16%,,$0
Apr-24,Mercedes-Benz,EQB,SUV Medium > $60K,,4.35,15.0,0.40%,,$0
Apr-24,Mercedes-Benz,EQC,SUV Medium > $60K,,4.35,6.0,0.16%,,$0
Apr-24,Mercedes-Benz,EQE,Large > $70K,,4.35,19.0,15.32%,,$0
Apr-24,Mercedes-Benz,EQE SUV,SUV Large > $80K,,4.35,113.0,5.65%,Finance,"$25,425"
Apr-24,Mercedes-Benz,EQS,Upper Large > $100K,,4.35,0.0,0.00%,Finance,$0
Apr-24,Mercedes-Benz,EQS SUV,SUV Upper Large > $120K,,4.35,25.0,7.81%,,$0
Apr-24,Mercedes-Benz,EQV,People Movers > $70K,,4.35,3.0,2.11%,,$0
Apr-24,Mercedes-Benz,G-Class,SUV Upper Large > $120K,,4.35,46.0,14.38%,Limited Edition;Finance,"$186,006"
Apr-24,Mercedes-Benz,GLA-Class,SUV Small > $45K,,4.35,183.0,5.39%,Finance,"$11,967"
Apr-24,Mercedes-Benz,GLB-Class,SUV Medium > $60K,,4.35,89.0,2.37%,Finance,"$9,235"
Apr-24,Mercedes-Benz,GLC-Class,SUV Medium > $60K,,4.35,186.0,4.95%,,$0
Apr-24,Mercedes-Benz,GLC-Class Coupe,SUV Medium > $60K,,4.35,120.0,3.20%,,$0
Apr-24,Mercedes-Benz,GLE-Class,SUV Large > $80K,,4.35,153.0,7.65%,Finance,"$45,785"
Apr-24,Mercedes-Benz,GLE-Class Coupe,SUV Large > $80K,,4.35,45.0,2.25%,Finance,"$35,005"
Apr-24,Mercedes-Benz,GLS-Class,SUV Upper Large > $120K,,4.35,33.0,10.32%,Finance,"$26,704"
Apr-24,Mercedes-Benz,Marco Polo,People Movers > $70K,,4.35,0.0,0.00%,,$0
Apr-24,Mercedes-Benz,S-Class,Upper Large > $100K,,4.35,3.0,12.51%,,$0
Apr-24,Mercedes-Benz,SL-Class,Sports > $200K,,4.35,6.0,5.88%,Finance,"$16,609"
Apr-24,Mercedes-Benz,Sprinter,LD 3501-8000 kgs GVM,,4.35,1.0,0.09%,,$0
Apr-24,Mercedes-Benz,V-Class,People Movers > $70K,,4.35,19.0,13.38%,,$0
Apr-24,Mercedes-Benz,Valente,People Movers > $70K,,4.35,0.0,0.00%,,$0
Apr-24,Mercedes-Benz,Vito,Vans/CC 2.5-3.5t,,4.35,39.0,2.26%,,$0
Apr-24,Mercedes-Benz,Vito Tourer,People Movers > $70K,,4.35,14.0,9.86%,,$0
Apr-24,Mitsubishi,ASX,SUV Small < $45K,,4.35,978.0,8.94%,Driveaway,"$456,920"
Apr-24,Mitsubishi,Eclipse Cross,SUV Small < $45K,,4.35,652.0,5.96%,Factory Bonus,"$704,112"
Apr-24,Mitsubishi,Mirage,Micro,,4.35,0.0,0.00%,,$0
Apr-24,Mitsubishi,Outlander,SUV Medium < $60K,,4.35,1848.0,10.30%,Driveaway,"$132,871"
Apr-24,Mitsubishi,Pajero Sport,SUV Large < $80K,,4.35,549.0,5.58%,Pack,"$55,987"
Apr-24,Mitsubishi,Triton,PU/CC 4X4,,4.35,50.0,0.31%,Pack,"$1,601,857"
Apr-24,Morgan,Plus 4,Sports > $90K,,4.35,0.0,0.00%,,$0
Apr-24,Nissan,Ariya,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Apr-24,Nissan,Juke,SUV Light,,4.35,67.0,1.59%,Finance,"$70,211"
Apr-24,Nissan,Leaf,Small > $45K,,4.35,11.0,0.62%,Finance,$0
Apr-24,Nissan,Navara,PU/CC 4X4,,4.35,3.0,0.02%,Finance,"$856,850"
Apr-24,Nissan,Pathfinder,SUV Large < $80K,,4.35,44.0,0.44%,,$0
Apr-24,Nissan,Patrol,SUV Upper Large < $120K,,4.35,460.0,26.76%,,$0
Apr-24,Nissan,Qashqai,SUV Small < $45K,,4.35,488.0,4.46%,Finance,$0
Apr-24,Nissan,X-Trail,SUV Medium < $60K,,4.35,1219.0,6.79%,Finance,"$402,409"
Apr-24,Nissan,Z,Sports < $90K,,4.35,27.0,12.68%,,$0
Apr-24,Omoda,9,SUV Large < $80K,,4.35,0.0,0.00%,,$0
Apr-24,Peugeot,2008,SUV Small > $45K,,4.35,35.0,1.04%,,$0
Apr-24,Peugeot,3008,SUV Medium > $60K,,4.35,40.0,1.07%,Reduced Price,"$98,352"
Apr-24,Peugeot,308,Small > $45K,,4.35,1.0,0.06%,,$0
Apr-24,Peugeot,408,SUV Medium > $60K,,4.35,5.0,0.13%,,$0
Apr-24,Peugeot,5008,SUV Large < $80K,,4.35,4.0,0.11%,,$0
Apr-24,Peugeot,508,Medium > $60K,,4.35,3.0,0.15%,,$0
Apr-24,Peugeot,Boxer,LD 3501-8000 kgs GVM,,4.35,4.0,0.37%,,$0
Apr-24,Peugeot,E-208,Light > $30K,,4.35,0.0,0.00%,,$0
Apr-24,Peugeot,Expert,Vans/CC 2.5-3.5t,,4.35,23.0,1.32%,Reduced Price,$0
Apr-24,Peugeot,Partner,Vans/CC <= 2.5t,,4.35,50.0,35.21%,,$0
Apr-24,Polestar,2,Medium > $60K,,4.35,0.0,0.00%,Factory Bonus,$0
Apr-24,Polestar,3,SUV Large > $80K,,4.35,0.0,0.00%,,$0
Apr-24,Polestar,4,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Apr-24,Porsche,718 Boxster,Sports > $90K,,4.35,19.0,6.65%,,$0
Apr-24,Porsche,718 Cayman,Sports > $90K,,4.35,19.0,6.65%,,$0
Apr-24,Porsche,911,Sports > $200K,,4.35,5.0,4.90%,,$0
Apr-24,Porsche,Cayenne,SUV Large > $80K,,4.35,122.0,6.10%,,$0
Apr-24,Porsche,Macan,SUV Medium > $60K,,4.35,134.0,3.57%,,$0
Apr-24,Porsche,Panamera,Upper Large > $100K,,4.35,0.0,0.00%,,$0
Apr-24,Porsche,Taycan,Large > $70K,,4.35,1.0,0.81%,,$0
Apr-24,RAM,1500,PU/CC > $100K,,4.35,276.0,31.83%,Driveaway,$0
Apr-24,RAM,2500,PU/CC > $100K,,4.35,42.0,4.84%,,$0
Apr-24,RAM,3500,PU/CC > $100K,,4.35,6.0,0.69%,,$0
Apr-24,RAM,SLT Big Horn,PU/CC > $100K,,4.35,0.0,0.00%,,
Apr-24,Renault,Arkana,SUV Small < $45K,,4.35,26.0,0.24%,Driveaway,"$70,490"
Apr-24,Renault,Captur,SUV Light,,4.35,24.0,0.57%,,$0
Apr-24,Renault,Duster,SUV Small < $45K,,4.35,0.0,0.00%,,$0
Apr-24,Renault,Kangoo,Vans/CC <= 2.5t,,4.35,25.0,17.61%,,$0
Apr-24,Renault,Koleos,SUV Medium < $60K,,4.35,53.0,0.30%,Warranty,"$204,555"
Apr-24,Renault,Master,LD 3501-8000 kgs GVM,,4.35,0.0,0.00%,,$0
Apr-24,Renault,Master Bus,Light Buses < 20 Seats,,4.35,0.0,0.00%,,$0
Apr-24,Renault,Megane E-Tech,SUV Small > $45K,,4.35,16.0,0.47%,,$0
Apr-24,Renault,Sports Megane,Small > $45K,,4.35,2.0,0.12%,,$0
Apr-24,Renault,Trafic,Vans/CC 2.5-3.5t,,4.35,107.0,6.13%,,$0
Apr-24,Rolls-Royce,Cullinan,SUV Upper Large > $120K,,4.35,2.0,0.63%,,$0
Apr-24,Rolls-Royce,Ghost,Upper Large > $100K,,4.35,2.0,8.33%,,$0
Apr-24,Rolls-Royce,Phantom,Upper Large > $100K,,4.35,0.0,0.00%,,$0
Apr-24,Rolls-Royce,Spectre,Sports > $200K,,4.35,0.0,0.00%,,$0
Apr-24,Skoda,Elroq,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Apr-24,Skoda,Enyaq,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Apr-24,Skoda,Fabia,Light > $30K,,4.35,39.0,11.21%,Limited Edition;Demonstrator;Finance,"$128,539"
Apr-24,Skoda,Kamiq,SUV Small < $45K,,4.35,99.0,0.90%,Demonstrator;Finance,"$254,675"
Apr-24,Skoda,Karoq,SUV Medium < $60K,,4.35,73.0,0.41%,Demonstrator;Finance,"$162,884"
Apr-24,Skoda,Kodiaq,SUV Large < $80K,,4.35,119.0,1.20%,Demonstrator;Finance,"$521,790"
Apr-24,Skoda,Octavia,Medium < $60K,,4.35,20.0,0.68%,Demonstrator;Finance,"$288,601"
Apr-24,Skoda,Scala,Small < $45K,,4.35,31.0,0.51%,Demonstrator;Finance,"$52,245"
Apr-24,Skoda,Superb,Large < $70K,,4.35,2.0,10.00%,Demonstrator;Finance,"$63,787"
Apr-24,Smart,#1,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Apr-24,Smart,#3,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Apr-24,Subaru,BRZ,Sports < $90K,,4.35,74.0,34.75%,,$0
Apr-24,Subaru,Crosstrek,SUV Small < $45K,,4.35,818.0,7.48%,,$0
Apr-24,Subaru,Forester,SUV Medium < $60K,,4.35,916.0,5.11%,,$0
Apr-24,Subaru,Impreza,Small < $45K,,4.35,0.0,0.00%,,$0
Apr-24,Subaru,Outback,SUV Large < $80K,,4.35,948.0,9.61%,,$0
Apr-24,Subaru,Solterra,SUV Medium > $60K,,4.35,57.0,1.52%,,$0
Apr-24,Subaru,WRX,Small > $45K,,4.35,43.0,2.42%,,$0
Apr-24,Subaru,XV,SUV Small < $45K,,4.35,0.0,0.00%,,$0
Apr-24,Suzuki,Baleno,Light < $30K,,4.35,0.0,0.00%,,$0
Apr-24,Suzuki,Fronx,SUV Light,,4.35,0.0,0.00%,,$0
Apr-24,Suzuki,Ignis,SUV Light,,4.35,170.0,4.04%,Driveaway,"$120,421"
Apr-24,Suzuki,Jimny,SUV Light,,4.35,862.0,20.48%,,$0
Apr-24,Suzuki,S-Cross,SUV Small < $45K,,4.35,59.0,0.54%,Finance,"$29,500"
Apr-24,Suzuki,Swift,Light < $30K,,4.35,300.0,14.74%,Driveaway,"$94,253"
Apr-24,Suzuki,Vitara,SUV Small < $45K,,4.35,231.0,2.12%,Limited Edition;Accessory,"$619,327"
Apr-24,Tesla,Model 3,Medium > $60K,,4.35,911.0,46.93%,,$0
Apr-24,Tesla,Model Y,SUV Medium > $60K,,4.35,1166.0,31.08%,,$0
Apr-24,Toyota,86,Sports < $90K,,4.35,1.0,0.47%,,$0
Apr-24,Toyota,C-HR,SUV Small > $45K,,4.35,334.0,9.86%,,$0
Apr-24,Toyota,Camry,Medium < $60K,,4.35,1873.0,63.46%,,$0
Apr-24,Toyota,Coaster,Light Buses => 20 Seats,,4.35,18.0,100.00%,,$0
Apr-24,Toyota,Corolla,Small < $45K,,4.35,666.0,10.93%,,$0
Apr-24,Toyota,Corolla Cross,SUV Small < $45K,,4.35,1180.0,10.80%,,$0
Apr-24,Toyota,Fortuner,SUV Large < $80K,,4.35,312.0,3.17%,,$0
Apr-24,Toyota,GR86,Sports < $90K,,4.35,36.0,16.90%,,$0
Apr-24,Toyota,Granvia,People Movers > $70K,,4.35,6.0,4.22%,,$0
Apr-24,Toyota,HiAce,Vans/CC 2.5-3.5t,,4.35,87.0,59.59%,,$0
Apr-24,Toyota,HiLux,PU/CC 4X4,,4.35,60.0,0.37%,,$0
Apr-24,Toyota,Kluger,SUV Large < $80K,,4.35,260.0,2.64%,,$0
Apr-24,Toyota,LandCruiser 200,SUV Upper Large < $120K,,4.35,5.0,0.29%,,$0
Apr-24,Toyota,LandCruiser 300,SUV Upper Large < $120K,,4.35,1073.0,62.41%,,$0
Apr-24,Toyota,LandCruiser 70,PU/CC 4X4,,4.35,0.0,0.00%,,$0
Apr-24,Toyota,Mirai,Large > $70K,,4.35,0.0,0.00%,,$0
Apr-24,Toyota,Prado,SUV Large < $80K,,4.35,172.0,1.74%,,$0
Apr-24,Toyota,RAV4,SUV Medium < $60K,,4.35,5857.0,32.61%,,$0
Apr-24,Toyota,Supra,Sports > $90K,,4.35,15.0,5.25%,,$0
Apr-24,Toyota,Tundra,PU/CC > $100K,,4.35,28.0,3.23%,,$0
Apr-24,Toyota,Yaris,Light < $30K,,4.35,393.0,19.30%,,$0
Apr-24,Toyota,Yaris Cross,SUV Light,,4.35,714.0,16.97%,,$0
Apr-24,Toyota,bZ4X,SUV Medium > $60K,,4.35,74.0,1.97%,Lease;Roadside Assist;Accessory,"$16,800"
Apr-24,Volkswagen,Amarok,PU/CC 4X4,,4.35,729.0,4.50%,Servicing,$0
Apr-24,Volkswagen,Arteon,Medium > $60K,,4.35,11.0,0.57%,Servicing,$0
Apr-24,Volkswagen,Caddy,Vans/CC <= 2.5t,,4.35,8.0,1.03%,,$0
Apr-24,Volkswagen,California,People Movers > $70K,,4.35,13.0,9.15%,,$0
Apr-24,Volkswagen,Caravelle,People Movers < $70K,,4.35,1.0,0.13%,,$0
Apr-24,Volkswagen,Crafter,LD 3501-8000 kgs GVM,,4.35,0.0,0.00%,,$0
Apr-24,Volkswagen,Crafter Kampervan,LD 3501-8000 kgs GVM,,4.35,0.0,0.00%,,$0
Apr-24,Volkswagen,Golf,Small > $45K,,4.35,4.0,0.23%,,$0
Apr-24,Volkswagen,I.D. Buzz,People Movers > $70K,,4.35,0.0,0.00%,,$0
Apr-24,Volkswagen,I.D. Buzz Cargo,Vans/CC 2.5-3.5t,,4.35,0.0,0.00%,,$0
Apr-24,Volkswagen,ID. 4,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Apr-24,Volkswagen,ID. 5,SUV Medium > $60K,,4.35,0.0,0.00%,,$0
Apr-24,Volkswagen,Multivan,People Movers > $70K,,4.35,60.0,42.25%,Factory Bonus;Servicing,"$230,300"
Apr-24,Volkswagen,Passat,Medium < $60K,,4.35,0.0,0.00%,Servicing,$0
Apr-24,Volkswagen,Passat Alltrack,SUV Large < $80K,,4.35,24.0,0.24%,Servicing,$0
Apr-24,Volkswagen,Polo,Light > $30K,,4.35,164.0,47.13%,Driveaway,"$105,932"
Apr-24,Volkswagen,T-Cross,SUV Light,,4.35,17.0,0.41%,,$0
Apr-24,Volkswagen,T-Roc,SUV Small > $45K,,4.35,762.0,22.48%,Driveaway,$0
Apr-24,Volkswagen,Tayron,SUV Large < $80K,,4.35,0.0,0.00%,,$0
Apr-24,Volkswagen,Tiguan,SUV Medium < $60K,,4.35,343.0,1.93%,Driveaway,"$985,579"
Apr-24,Volkswagen,Tiguan Allspace,SUV Large < $80K,,4.35,375.0,3.80%,Driveaway,"$225,330"
Apr-24,Volkswagen,Touareg,SUV Large > $80K,,4.35,28.0,1.40%,Factory Bonus,$0
Apr-24,Volkswagen,Transporter,Vans/CC 2.5-3.5t,,4.35,0.0,0.00%,,$0
Apr-24,Volvo,C40,SUV Small > $45K,,4.35,38.0,1.13%,,$0
Apr-24,Volvo,ES90,Large > $70K,,4.35,0.0,0.00%,,$0
Apr-24,Volvo,EX30,SUV Small > $45K,,4.35,115.0,3.39%,,$0
Apr-24,Volvo,EX40,SUV Small > $45K,,4.35,0.0,0.00%,,$0
Apr-24,Volvo,EX90,SUV Large > $80K,,4.35,0.0,0.00%,,$0
Apr-24,Volvo,S60,Medium > $60K,,4.35,25.0,1.28%,,$0
Apr-24,Volvo,V60 Cross Country,Medium > $60K,,4.35,13.0,0.67%,,$0
Apr-24,Volvo,XC40,SUV Small > $45K,,4.35,251.0,7.42%,,$0
Apr-24,Volvo,XC60,SUV Medium > $60K,,4.35,258.0,6.87%,,$0
Apr-24,Volvo,XC90,SUV Large > $80K,,4.35,28.0,1.40%,,$0
Apr-24,XPeng,G6,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Apr-24,Zeekr,7X,SUV Medium < $60K,,4.35,0.0,0.00%,,$0
Apr-24,Zeekr,9,People Movers > $70K,,4.35,0.0,0.00%,,$0
Apr-24,Zeekr,X,SUV Small > $45K,,4.35,0.0,0.00%,,$0
Apr-25,Alfa Romeo,Giulia,Medium > $60K,,4.1,11.0,2.15%,Driveaway,"$77,585"
Apr-25,Alfa Romeo,Junior,SUV Light,,4.1,0.0,0.00%,,$0
Apr-25,Alfa Romeo,Stelvio,SUV Medium > $60K,,4.1,12.0,0.36%,Driveaway,"$41,991"
Apr-25,Alfa Romeo,Tonale,SUV Small > $45K,,4.1,24.0,0.74%,Driveaway,"$131,355"
Apr-25,Asiastar,B12,Light Buses < 20 Seats,,4.1,0.0,0.00%,,$0
Apr-25,Asiastar,C11,LD 3501-8000 kgs GVM,,4.1,0.0,0.00%,,$0
Apr-25,Asiastar,D11,LD 3501-8000 kgs GVM,,4.1,0.0,0.00%,,$0
Apr-25,Aston Martin,DB11,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Aston Martin,DB12,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Aston Martin,DBS Superleggera,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Aston Martin,DBS Superleggera Volante,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Aston Martin,DBX,SUV Upper Large > $120K,,4.1,5.0,1.14%,,$0
Apr-25,Aston Martin,V12 Vantage,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Aston Martin,V8 Vantage,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Aston Martin,Vanquish,Sports > $200K,,4.1,3.0,2.83%,,$0
Apr-25,Audi,A1,Light > $30K,,4.1,32.0,8.14%,,$0
Apr-25,Audi,A3,Small > $45K,,4.1,37.0,2.49%,,$0
Apr-25,Audi,A4,Medium > $60K,,4.1,3.0,0.59%,,$0
Apr-25,Audi,A4 Allroad,Medium > $60K,,4.1,0.0,0.00%,,$0
Apr-25,Audi,A5,Medium > $60K,,4.1,0.0,0.00%,,$0
Apr-25,Audi,A6,Large > $70K,,4.1,1.0,0.56%,,$0
Apr-25,Audi,A6 Allroad,Large > $70K,,4.1,0.0,0.00%,,$0
Apr-25,Audi,A7,Large > $70K,,4.1,5.0,2.82%,,$0
Apr-25,Audi,A8,Upper Large > $100K,,4.1,0.0,0.00%,,$0
Apr-25,Audi,Q2,SUV Small > $45K,,4.1,58.0,1.82%,,$0
Apr-25,Audi,Q3,SUV Small > $45K,,4.1,122.0,3.82%,,$0
Apr-25,Audi,Q4 e-tron,SUV Medium > $60K,,4.1,63.0,1.86%,,$0
Apr-25,Audi,Q5,SUV Medium > $60K,,4.1,173.0,5.10%,Finance,"$248,836"
Apr-25,Audi,Q6 e-Tron,SUV Medium > $60K,,4.1,18.0,0.54%,,$0
Apr-25,Audi,Q7,SUV Large > $80K,,4.1,68.0,3.30%,,$0
Apr-25,Audi,Q8,SUV Large > $80K,,4.1,21.0,1.02%,,$0
Apr-25,Audi,Q8 e-tron,SUV Large > $80K,,4.1,5.0,0.25%,,$0
Apr-25,Audi,TT,Sports > $90K,,4.1,0.0,0.00%,,$0
Apr-25,Audi,e-tron,SUV Large > $80K,,4.1,0.0,0.00%,,$0
Apr-25,Audi,e-tron GT,Large > $70K,,4.1,5.0,2.82%,,$0
Apr-25,BMW,1 Series,Small > $45K,,4.1,191.0,12.85%,,$0
Apr-25,BMW,2 Series,Sports > $90K,,4.1,88.0,29.33%,,$0
Apr-25,BMW,2 Series Gran Coupe,Small > $45K,,4.1,107.0,7.20%,,$0
Apr-25,BMW,3 Series,Medium > $60K,,4.1,17.0,3.32%,,$0
Apr-25,BMW,4 Series,Sports > $90K,,4.1,19.0,6.34%,,$0
Apr-25,BMW,4 Series Gran Coupe,Medium > $60K,,4.1,2.0,0.39%,,$0
Apr-25,BMW,5 Series,Large > $70K,,4.1,3.0,1.69%,,$0
Apr-25,BMW,6 Series Gran Turismo,Upper Large > $100K,,4.1,0.0,0.00%,,
Apr-25,BMW,7 Series,Upper Large > $100K,,4.1,4.0,12.12%,,$0
Apr-25,BMW,8 Series,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,BMW,8 Series Gran Coupe,Upper Large > $100K,,4.1,2.0,6.06%,,$0
Apr-25,BMW,X1,SUV Small > $45K,,4.1,352.0,11.02%,,$0
Apr-25,BMW,X2,SUV Small > $45K,,4.1,104.0,3.26%,,$0
Apr-25,BMW,X3,SUV Medium > $60K,,4.1,464.0,13.67%,,$0
Apr-25,BMW,X4,SUV Medium > $60K,,4.1,17.0,0.51%,,$0
Apr-25,BMW,X5,SUV Large > $80K,,4.1,393.0,19.07%,,$0
Apr-25,BMW,X6,SUV Large > $80K,,4.1,56.0,2.71%,,$0
Apr-25,BMW,X7,SUV Upper Large > $120K,,4.1,116.0,26.49%,,$0
Apr-25,BMW,XM,SUV Upper Large > $120K,,4.1,17.0,3.88%,,$0
Apr-25,BMW,Z4,Sports > $90K,,4.1,6.0,2.00%,,$0
Apr-25,BMW,i4 Gran Coupe,Medium > $60K,,4.1,73.0,14.26%,Finance,"$548,940"
Apr-25,BMW,i5,Large > $70K,,4.1,1.0,0.56%,,$0
Apr-25,BMW,i7,Upper Large > $100K,,4.1,0.0,0.00%,,$0
Apr-25,BMW,iX,SUV Large > $80K,,4.1,12.0,0.59%,,$0
Apr-25,BMW,iX1,SUV Small > $45K,,4.1,219.0,6.86%,Finance,"$1,149,502"
Apr-25,BMW,iX2,SUV Small > $45K,,4.1,118.0,3.69%,Finance,"$696,080"
Apr-25,BMW,iX3,SUV Medium > $60K,,4.1,33.0,0.97%,,$0
Apr-25,BYD,Atto 3,SUV Medium < $60K,,4.1,355.0,2.11%,,$0
Apr-25,BYD,Dolphin,Small < $45K,,4.1,216.0,5.02%,,$0
Apr-25,BYD,E6,People Movers < $70K,,4.1,0.0,0.00%,,$0
Apr-25,BYD,Seal,Medium < $60K,,4.1,325.0,23.12%,,$0
Apr-25,BYD,Sealion 6,SUV Medium < $60K,,4.1,275.0,1.64%,,$0
Apr-25,BYD,Sealion 7,SUV Medium < $60K,,4.1,743.0,4.41%,,$0
Apr-25,BYD,Shark 6,PU/CC 4X4,,4.1,1293.0,8.24%,,$0
Apr-25,BYD,T3,Vans/CC <= 2.5t,,4.1,0.0,0.00%,,$0
Apr-25,Bentley,Bentayga,SUV Upper Large > $120K,,4.1,0.0,0.00%,,$0
Apr-25,Bentley,Continental GT,Sports > $200K,,4.1,3.0,2.83%,,$0
Apr-25,Bentley,Continental GTC,Sports > $200K,,4.1,6.0,5.65%,,$0
Apr-25,Bentley,Flying Spur,Upper Large > $100K,,4.1,2.0,6.06%,,$0
Apr-25,Cadillac,Lyriq,SUV Medium > $60K,,4.1,0.0,0.00%,,$0
Apr-25,Caterham,7,Sports > $90K,,4.1,0.0,0.00%,,$0
Apr-25,Chery,C5,SUV Small < $45K,,4.1,380.0,3.15%,Factory Bonus,"$804,000"
Apr-25,Chery,E5,SUV Small < $45K,,4.1,103.0,0.85%,Factory Bonus,$0
Apr-25,Chery,Tiggo 4,SUV Small < $45K,,4.1,1165.0,9.65%,,$0
Apr-25,Chery,Tiggo 7,SUV Medium < $60K,,4.1,363.0,2.15%,,$0
Apr-25,Chery,Tiggo 8,SUV Large < $80K,,4.1,276.0,2.60%,Driveaway,"$603,000"
Apr-25,Chevrolet,Corvette,Sports > $90K,,4.1,3.0,1.00%,,$0
Apr-25,Chevrolet,Silverado,PU/CC > $100K,,4.1,232.0,36.25%,,$0
Apr-25,Chrysler,300,Upper Large < $100K,,4.1,0.0,0.00%,,$0
Apr-25,Citroen,C3,Light > $30K,,4.1,0.0,0.00%,,$0
Apr-25,Citroen,C4,SUV Small < $45K,,4.1,0.0,0.00%,,$0
Apr-25,Citroen,C5 Aircross,SUV Medium < $60K,,4.1,0.0,0.00%,,$0
Apr-25,Citroen,C5 X,Large < $70K,,4.1,0.0,0.00%,,$0
Apr-25,Cupra,Ateca,SUV Small > $45K,,4.1,13.0,0.40%,Driveaway,"$46,878"
Apr-25,Cupra,Born,Small > $45K,,4.1,81.0,5.45%,Driveaway,"$1,196,826"
Apr-25,Cupra,Formentor,SUV Small > $45K,,4.1,111.0,3.46%,Finance,"$540,507"
Apr-25,Cupra,Leon,Small > $45K,,4.1,22.0,1.48%,Limited Edition,"$78,400"
Apr-25,Cupra,Tavascan,SUV Medium > $60K,,4.1,5.0,0.15%,,$0
Apr-25,Cupra,Terramar,SUV Medium > $60K,,4.1,0.0,0.00%,,$0
Apr-25,Deepal,E07,SUV Medium > $60K,,4.1,0.0,0.00%,,$0
Apr-25,Deepal,S07,SUV Medium < $60K,,4.1,0.0,0.00%,,$0
Apr-25,Dodge,Journey,SUV Large < $80K,,4.1,0.0,0.00%,,
Apr-25,Farizon,SuperVan,Vans/CC 2.5-3.5t,,4.1,0.0,0.00%,,$0
Apr-25,Ferrari,12Cilindri,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Ferrari,296 GTB,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Ferrari,296 GTS,Sports > $200K,,4.1,7.0,6.60%,,$0
Apr-25,Ferrari,812 GTS,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Ferrari,812 Superfast,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Ferrari,Ferrari 812 Competizione,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Ferrari,Portofino,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Ferrari,Purosangue,SUV Upper Large > $120K,,4.1,0.0,0.00%,,$0
Apr-25,Ferrari,Roma,Sports > $200K,,4.1,0.0,0.00%,,$0
Apr-25,Ferrari,SF90 Spider,Sports > $200K,,4.1,1.0,0.94%,,$0
Apr-25,Ferrari,SF90 Stradale,Sports > $200K,,4.1,1.0,0.94%,,$0
Apr-25,Fiat,500,Micro,,4.1,28.0,5.40%,Limited Edition,"$44,610"
Apr-25,Fiat,Ducato,LD 3501-8000 kgs GVM,,4.1,0.0,0.00%,Driveaway,"$273,954"
Apr-25,Ford,Escape,SUV Medium < $60K,,4.1,0.0,0.00%,,$0
Apr-25,Ford,Everest,SUV Large < $80K,,4.1,2234.0,20.98%,,$0
Apr-25,Ford,F-150,PU/CC > $100K,,4.1,52.0,8.13%,Driveaway,"$586,420"
Apr-25,Ford,Fiesta,Light < $30K,,4.1,0.0,0.00%,,$0
Apr-25,Ford,Mustang,Sports < $90K,,4.1,44.0,5.79%,,$0
Apr-25,Ford,Mustang Mach-E,SUV Large > $80K,,4.1,24.0,1.16%,Driveaway,"$186,539"
Apr-25,Ford,Puma,SUV Light,,4.1,0.0,0.00%,,$0
Apr-25,Ford,Ranger,PU/CC 4X4,,4.1,1.0,0.06%,Driveaway,"$2,111,692"
Apr-25,Ford,Tourneo,People Movers < $70K,,4.1,72.0,7.16%,Driveaway,"$138,302"
Apr-25,Ford,Transit,LD 3501-8000 kgs GVM,,4.1,0.0,0.00%,Driveaway,"$205,580"
Apr-25,Ford,Transit Custom,Vans/CC 2.5-3.5t,,4.1,208.0,11.55%,Driveaway,"$598,803"
Apr-25,Foton,Tunland,PU/CC 4X4,,4.1,0.0,0.00%,,$0
